student_id,semester,department,level,attendance_pct,study_hours_per_week,prev_gpa,ca_score,exam_score,prev_final_score,final_score,score_delta,performance_trend,grade,is_at_risk
47ec6a1b-cd59-45d7-807f-8b21362d82db,1,Economics,400,36.5,4.9,3.33,12.1,29.9,73.6,41.8,-31.8,declining,F,1
919b2cf2-4577-4d5e-890c-b7633c6e8044,0,Law,500,62.6,8.5,3.22,32.6,28.0,,58.8,0.0,stable,C,0
919b2cf2-4577-4d5e-890c-b7633c6e8044,1,Law,500,64.0,0.0,3.11,32.5,41.4,58.8,71.3,12.5,improving,A,0
8451dc3a-914c-41f3-9115-84b7b783aee8,0,Economics,200,56.2,12.1,3.66,27.0,43.9,,74.3,0.0,stable,A,0
8451dc3a-914c-41f3-9115-84b7b783aee8,1,Economics,200,63.9,10.9,4.31,26.8,28.7,74.3,53.5,-20.8,declining,C,0
bfe18bba-d010-4d3d-9ed9-3ff027aa912f,0,Law,200,60.9,13.8,2.28,28.5,32.1,,54.2,0.0,stable,C,0
bfe18bba-d010-4d3d-9ed9-3ff027aa912f,1,Law,200,79.6,12.7,3.41,27.6,33.1,54.2,61.9,7.7,improving,B,0
8db87e5f-a2db-4f0d-8b82-194862de2b8e,0,Business Administration,200,97.8,12.1,3.34,32.9,24.9,,60.7,0.0,stable,B,0
8db87e5f-a2db-4f0d-8b82-194862de2b8e,1,Business Administration,200,88.6,15.6,2.85,35.7,50.8,60.7,91.3,30.6,improving,A,0
537ab4d8-b9e6-4b88-8f31-3856d69af3e7,0,Medicine,100,89.8,12.3,1.95,33.7,40.3,,76.1,0.0,stable,A,0
537ab4d8-b9e6-4b88-8f31-3856d69af3e7,1,Medicine,100,95.3,11.5,4.68,25.3,46.8,76.1,69.7,-6.5,declining,B,0
9efd65fd-bff7-4153-8d2c-07ada2f3f4b6,0,Biochemistry,400,46.4,11.0,1.83,23.5,36.9,,63.7,0.0,stable,B,1
9efd65fd-bff7-4153-8d2c-07ada2f3f4b6,1,Biochemistry,400,52.4,16.5,3.08,30.6,38.7,63.7,65.3,1.6,stable,B,0
03c9bd85-4aec-4a5b-bf84-57afdba83892,0,Accounting,300,56.7,5.5,3.38,33.7,30.1,,65.7,0.0,stable,B,0
03c9bd85-4aec-4a5b-bf84-57afdba83892,1,Accounting,300,52.1,12.9,3.53,18.2,39.2,65.7,59.6,-6.1,declining,C,0
0b1dd7e8-d49a-47fe-bd94-22e2f4236a21,0,Computer Engineering,200,31.0,18.7,3.28,24.8,40.8,,60.4,0.0,stable,B,1
0b1dd7e8-d49a-47fe-bd94-22e2f4236a21,1,Computer Engineering,200,83.0,11.6,3.03,37.0,46.9,60.4,89.8,29.4,improving,A,0
2ca3a40d-77de-4cdd-97e7-d06e0e315bb1,0,Computer Science,300,77.3,8.5,2.85,32.5,47.0,,75.1,0.0,stable,A,0
2ca3a40d-77de-4cdd-97e7-d06e0e315bb1,1,Computer Science,300,75.1,20.0,2.81,34.7,49.9,75.1,87.4,12.3,improving,A,0
573d8ada-5564-452d-b3d5-1ca16fcb0c43,0,Law,500,62.9,8.0,3.02,19.9,34.0,,54.7,0.0,stable,C,0
573d8ada-5564-452d-b3d5-1ca16fcb0c43,1,Law,500,100.0,14.0,3.5,40.0,32.4,54.7,71.9,17.2,improving,A,0
1a4a1902-342f-4625-a30f-a109326132d1,0,Psychology,100,100.0,11.6,3.89,39.8,26.3,,67.0,0.0,stable,B,0
1a4a1902-342f-4625-a30f-a109326132d1,1,Psychology,100,77.2,13.6,2.4,24.9,34.8,67.0,59.3,-7.7,declining,C,0
47285ae0-b297-45b0-94cd-32ab64c59515,0,Accounting,100,92.8,21.1,4.12,37.9,38.3,,74.9,0.0,stable,A,0
47285ae0-b297-45b0-94cd-32ab64c59515,1,Accounting,100,78.1,8.8,3.46,34.2,43.6,74.9,80.9,6.0,improving,A,0
90bd5579-99a0-4329-83d3-def33e3a8cf5,0,Mechanical Engineering,200,61.4,16.7,2.44,22.6,47.1,,73.3,0.0,stable,A,0
90bd5579-99a0-4329-83d3-def33e3a8cf5,1,Mechanical Engineering,200,82.3,12.1,3.25,32.1,28.9,73.3,57.3,-16.0,declining,C,0
17ea60c8-4413-452c-aea2-9e60258461e9,0,Architecture,200,73.8,12.4,3.01,33.1,37.7,,72.6,0.0,stable,A,0
17ea60c8-4413-452c-aea2-9e60258461e9,1,Architecture,200,72.8,21.1,3.06,40.0,49.7,72.6,89.1,16.5,improving,A,0
be7a62af-8485-48de-ab40-61389ab180c6,0,Accounting,300,61.5,4.8,2.21,22.9,36.8,,58.1,0.0,stable,C,0
be7a62af-8485-48de-ab40-61389ab180c6,1,Accounting,300,77.8,18.4,2.93,40.0,32.3,58.1,71.8,13.7,improving,A,0
89b7a003-6170-4ea5-9805-28faad7a97d3,0,Business Administration,100,66.9,16.7,1.21,21.2,38.3,,64.1,0.0,stable,B,0
89b7a003-6170-4ea5-9805-28faad7a97d3,1,Business Administration,100,78.4,5.2,2.04,39.0,26.6,64.1,62.8,-1.2,stable,B,0
2cf56acc-04c0-4ef5-94fb-0191a09638f4,0,Mechanical Engineering,200,97.2,17.1,4.02,29.7,30.0,,60.1,0.0,stable,B,0
2cf56acc-04c0-4ef5-94fb-0191a09638f4,1,Mechanical Engineering,200,80.0,13.8,4.18,22.3,51.8,60.1,70.9,10.8,improving,A,0
38af8082-cad5-42ac-af33-00f3e8b1e536,0,Biology,100,87.8,9.6,2.35,29.5,22.1,,51.8,0.0,stable,C,0
38af8082-cad5-42ac-af33-00f3e8b1e536,1,Biology,100,63.4,15.9,3.51,36.1,47.1,51.8,84.8,33.0,improving,A,0
be2245a3-d794-44ed-87ba-3122b0898d17,0,Biology,400,96.0,8.9,1.81,35.2,20.7,,63.3,0.0,stable,B,0
be2245a3-d794-44ed-87ba-3122b0898d17,1,Biology,400,96.8,22.8,3.05,37.1,42.8,63.3,82.6,19.3,improving,A,0
8148cd15-ae4e-4068-89f3-730133a8cefe,0,Biochemistry,200,56.8,0.0,2.37,19.1,44.5,,69.0,0.0,stable,B,0
8148cd15-ae4e-4068-89f3-730133a8cefe,1,Biochemistry,200,54.0,18.5,3.76,17.9,41.8,69.0,58.0,-11.0,declining,C,0
9647a660-1dba-42a6-9085-f95ff9859383,0,Biology,200,86.2,5.9,2.92,28.8,39.8,,67.9,0.0,stable,B,0
9647a660-1dba-42a6-9085-f95ff9859383,1,Biology,200,67.0,10.9,4.63,26.3,31.7,67.9,59.7,-8.2,declining,C,0
16c871f4-3712-4f0b-8c1a-af83f8f20451,0,Law,200,72.8,4.9,4.79,27.8,34.3,,62.6,0.0,stable,B,0
16c871f4-3712-4f0b-8c1a-af83f8f20451,1,Law,200,100.0,3.6,3.22,40.0,35.3,62.6,71.6,9.0,improving,A,0
da239c6c-6cfd-4a6d-bd7f-a23b36908bec,0,Economics,300,65.7,13.0,4.06,26.4,50.7,,72.8,0.0,stable,A,0
da239c6c-6cfd-4a6d-bd7f-a23b36908bec,1,Economics,300,53.3,9.6,4.15,26.0,43.0,72.8,69.9,-3.0,stable,B,0
cb24131e-2d2f-4b28-927d-61e04dfd7888,0,Political Science,300,91.6,8.9,3.55,29.2,58.3,,85.1,0.0,stable,A,0
cb24131e-2d2f-4b28-927d-61e04dfd7888,1,Political Science,300,61.8,14.7,3.06,29.0,43.9,85.1,69.7,-15.4,declining,B,0
e2fb5d86-c280-4b74-bffd-607523142f7f,0,Law,400,99.2,16.5,4.09,32.2,49.1,,81.9,0.0,stable,A,0
e2fb5d86-c280-4b74-bffd-607523142f7f,1,Law,400,91.9,17.8,3.15,25.8,60.0,81.9,87.5,5.6,improving,A,0
ca1e2d50-0609-4e07-ad26-6cbed31ee001,0,Economics,300,65.9,14.0,1.79,33.5,23.9,,56.7,0.0,stable,C,0
ca1e2d50-0609-4e07-ad26-6cbed31ee001,1,Economics,300,78.7,17.2,3.09,33.9,43.2,56.7,77.0,20.3,improving,A,0
62bafa76-1cb7-42f6-b080-545833c2c1a9,0,Business Administration,300,76.3,11.1,1.65,26.4,38.6,,64.3,0.0,stable,B,0
62bafa76-1cb7-42f6-b080-545833c2c1a9,1,Business Administration,300,72.7,10.4,2.31,27.1,34.0,64.3,61.0,-3.3,stable,B,0
b8ce6050-b5b1-4795-9b7a-555b6b7cb06f,0,Medicine,500,80.9,11.1,2.18,24.2,60.0,,80.8,0.0,stable,A,0
b8ce6050-b5b1-4795-9b7a-555b6b7cb06f,1,Medicine,500,67.2,14.6,3.29,31.0,37.6,80.8,69.3,-11.5,declining,B,0
e89ace00-a8ce-4994-87ba-67a5e6845d27,0,Biochemistry,400,75.9,10.4,3.2,35.5,38.6,,74.0,0.0,stable,A,0
e89ace00-a8ce-4994-87ba-67a5e6845d27,1,Biochemistry,400,91.0,16.8,4.27,24.4,54.6,74.0,80.8,6.8,improving,A,0
8495b217-7d33-4968-8bff-30cb8d65d672,0,Architecture,100,61.7,13.3,3.84,23.2,46.6,,72.4,0.0,stable,A,0
8495b217-7d33-4968-8bff-30cb8d65d672,1,Architecture,100,58.9,11.3,3.24,22.8,30.8,72.4,53.2,-19.2,declining,C,0
c6d7b907-0778-4f0b-9511-944ffb9fc0e5,0,Political Science,400,87.0,15.2,2.31,35.7,32.1,,63.0,0.0,stable,B,0
c6d7b907-0778-4f0b-9511-944ffb9fc0e5,1,Political Science,400,69.5,17.6,3.52,28.9,40.5,63.0,68.2,5.2,improving,B,0
8cf0e9f8-6bbe-4688-aa7f-1aa4b4e42328,0,Political Science,300,76.6,6.7,2.72,29.2,21.7,,48.4,0.0,stable,D,0
8cf0e9f8-6bbe-4688-aa7f-1aa4b4e42328,1,Political Science,300,81.2,12.0,2.75,26.7,54.9,48.4,79.0,30.6,improving,A,0
c74c827b-6b54-4dc1-be2a-4971f96f2785,0,Biochemistry,200,78.8,9.6,3.03,33.0,24.2,,57.2,0.0,stable,C,0
c74c827b-6b54-4dc1-be2a-4971f96f2785,1,Biochemistry,200,92.9,20.8,2.9,33.8,60.0,57.2,97.2,40.0,improving,A,0
1dbfda3d-9bcc-4f7a-8c48-4b73a86f770d,0,Medicine,300,65.7,8.9,3.77,23.1,49.8,,73.9,0.0,stable,A,0
1dbfda3d-9bcc-4f7a-8c48-4b73a86f770d,1,Medicine,300,82.8,10.7,2.5,38.9,35.2,73.9,72.8,-1.1,stable,A,0
aac743da-84b6-4077-935d-c3c6576779d1,0,Law,100,73.8,13.0,2.18,26.9,32.4,,61.9,0.0,stable,B,0
aac743da-84b6-4077-935d-c3c6576779d1,1,Law,100,61.7,3.2,1.43,20.0,43.8,61.9,63.8,1.9,stable,B,0
f9ab45cf-177c-435c-9dd8-d3884f881a70,0,Psychology,200,82.5,14.7,3.04,31.1,52.0,,83.6,0.0,stable,A,0
f9ab45cf-177c-435c-9dd8-d3884f881a70,1,Psychology,200,96.0,15.1,2.51,31.7,33.5,83.6,68.9,-14.7,declining,B,0
11268ab8-a6f6-47f5-9731-6fab4bd5ed19,0,Biology,200,68.9,8.0,3.26,28.3,40.2,,74.1,0.0,stable,A,0
11268ab8-a6f6-47f5-9731-6fab4bd5ed19,1,Biology,200,88.7,12.1,1.87,30.2,44.5,74.1,71.3,-2.9,stable,A,0
940b2ef8-7978-47d8-9954-038900511a00,0,Computer Science,300,100.0,12.1,3.04,31.7,44.7,,72.9,0.0,stable,A,0
940b2ef8-7978-47d8-9954-038900511a00,1,Computer Science,300,100.0,18.6,3.79,28.0,47.9,72.9,79.6,6.7,improving,A,0
25bed679-406a-4f25-bcc8-58b098397185,0,Economics,400,83.9,7.0,2.48,29.5,28.9,,63.0,0.0,stable,B,0
25bed679-406a-4f25-bcc8-58b098397185,1,Economics,400,46.2,15.3,1.97,19.4,19.7,63.0,37.5,-25.5,declining,F,1
5f83d0a9-2f55-4f2b-b234-f146f47ee8c8,0,Business Administration,200,97.7,13.3,2.04,39.6,50.9,,90.8,0.0,stable,A,0
5f83d0a9-2f55-4f2b-b234-f146f47ee8c8,1,Business Administration,200,100.0,16.1,3.55,31.0,49.9,90.8,81.5,-9.3,declining,A,0
fc627ee2-40cd-4e57-8b94-f0ceb31c00ae,0,Mechanical Engineering,300,82.8,8.6,3.1,27.5,15.9,,46.3,0.0,stable,D,0
fc627ee2-40cd-4e57-8b94-f0ceb31c00ae,1,Mechanical Engineering,300,52.5,12.5,3.27,27.1,37.7,46.3,65.6,19.3,improving,B,0
700904df-f43a-4a6c-92b8-2869d528bedd,0,Mechanical Engineering,400,82.1,15.7,4.39,32.6,45.6,,75.5,0.0,stable,A,0
700904df-f43a-4a6c-92b8-2869d528bedd,1,Mechanical Engineering,400,81.5,15.3,2.85,34.0,38.7,75.5,74.8,-0.7,stable,A,0
b901e16c-165c-4baf-b85a-b2e1a222d0aa,0,Psychology,200,88.7,16.5,3.09,27.5,36.9,,66.2,0.0,stable,B,0
b901e16c-165c-4baf-b85a-b2e1a222d0aa,1,Psychology,200,100.0,10.3,3.36,32.2,29.3,66.2,59.5,-6.6,declining,C,0
68b0a821-3030-4972-9216-f943170ca7b4,0,Architecture,500,43.8,18.8,1.22,22.4,29.1,,48.8,0.0,stable,D,1
68b0a821-3030-4972-9216-f943170ca7b4,1,Architecture,500,95.6,13.0,2.23,31.2,31.1,48.8,62.1,13.3,improving,B,0
0646138d-29c9-4805-bc42-7995f2c38c71,0,Sociology,300,77.6,21.5,1.47,30.3,40.1,,73.3,0.0,stable,A,0
0646138d-29c9-4805-bc42-7995f2c38c71,1,Sociology,300,80.3,15.0,3.28,26.4,54.3,73.3,83.1,9.8,improving,A,0
d5abcc31-ce20-40f4-bbdf-bda68147c49c,0,Business Administration,400,88.7,18.3,3.33,40.0,48.5,,87.9,0.0,stable,A,0
d5abcc31-ce20-40f4-bbdf-bda68147c49c,1,Business Administration,400,74.9,11.9,2.58,38.1,41.6,87.9,80.0,-7.8,declining,A,0
6010c16e-138e-434f-9051-aa477483982c,0,Biology,400,80.8,26.9,2.09,26.9,34.6,,60.8,0.0,stable,B,0
6010c16e-138e-434f-9051-aa477483982c,1,Biology,400,78.7,9.7,2.57,31.4,32.0,60.8,64.4,3.6,stable,B,0
3e203e84-c364-4568-aa60-bb3af17ae957,0,Architecture,200,91.7,15.4,3.7,38.8,46.2,,84.5,0.0,stable,A,0
3e203e84-c364-4568-aa60-bb3af17ae957,1,Architecture,200,63.4,10.0,2.58,31.3,40.8,84.5,74.2,-10.3,declining,A,0
55beee13-b079-4c0c-9e78-418f38e4c6f1,0,Biology,300,57.6,19.2,2.66,21.0,39.6,,68.1,0.0,stable,B,0
55beee13-b079-4c0c-9e78-418f38e4c6f1,1,Biology,300,69.2,10.4,2.85,28.1,30.3,68.1,58.8,-9.3,declining,C,0
732052c9-4d9e-4954-b711-bcbdd01f89c9,0,Electrical Engineering,200,91.1,13.6,2.11,31.5,33.4,,65.1,0.0,stable,B,0
732052c9-4d9e-4954-b711-bcbdd01f89c9,1,Electrical Engineering,200,95.0,11.3,2.93,40.0,47.7,65.1,89.4,24.3,improving,A,0
b65fb88c-1ce7-49d3-af9a-f96698bcf4b1,0,Biology,400,100.0,14.4,1.41,39.2,22.2,,62.7,0.0,stable,B,0
b65fb88c-1ce7-49d3-af9a-f96698bcf4b1,1,Biology,400,49.3,9.7,2.71,21.0,33.8,62.7,57.9,-4.8,stable,C,1
77fc02a9-378f-4496-bfa6-4d23822e9937,0,Electrical Engineering,100,64.3,14.7,2.23,26.9,43.2,,67.1,0.0,stable,B,0
77fc02a9-378f-4496-bfa6-4d23822e9937,1,Electrical Engineering,100,55.3,14.5,3.9,25.7,38.6,67.1,64.7,-2.4,stable,B,0
49624eac-d247-4d71-8473-eb9b056c6231,0,Economics,100,75.8,13.2,0.98,24.8,27.9,,53.2,0.0,stable,C,0
49624eac-d247-4d71-8473-eb9b056c6231,1,Economics,100,77.8,15.2,3.21,24.1,56.7,53.2,84.6,31.4,improving,A,0
65f7eaec-83ae-42d2-ade3-41d68dd355f0,0,Accounting,100,56.1,13.7,2.52,26.9,50.3,,83.7,0.0,stable,A,0
65f7eaec-83ae-42d2-ade3-41d68dd355f0,1,Accounting,100,86.3,13.5,2.73,33.2,53.7,83.7,86.7,3.1,stable,A,0
479f612b-c83b-4d6a-a975-b1a35c82c64a,0,Accounting,100,61.7,3.9,3.41,28.6,28.1,,59.8,0.0,stable,C,0
479f612b-c83b-4d6a-a975-b1a35c82c64a,1,Accounting,100,68.7,11.3,2.99,27.0,41.4,59.8,71.9,12.1,improving,A,0
c10a51d3-6ef1-4730-a2be-cd62eaaea42c,0,Political Science,100,57.9,14.4,3.14,27.3,50.3,,77.8,0.0,stable,A,0
c10a51d3-6ef1-4730-a2be-cd62eaaea42c,1,Political Science,100,82.2,15.6,2.6,32.9,38.8,77.8,71.4,-6.4,declining,A,0
ae594c21-26f6-457a-882f-8b40787d0888,0,Law,200,70.2,14.4,3.07,31.0,41.2,,67.4,0.0,stable,B,0
ae594c21-26f6-457a-882f-8b40787d0888,1,Law,200,75.5,12.3,3.19,27.1,28.2,67.4,57.2,-10.2,declining,C,0
a59709ff-024f-46c6-8963-47d4e760f9a4,0,Accounting,200,70.9,12.9,2.77,29.1,35.2,,61.5,0.0,stable,B,0
a59709ff-024f-46c6-8963-47d4e760f9a4,1,Accounting,200,82.1,9.0,3.13,33.5,31.8,61.5,61.7,0.2,stable,B,0
650bcb54-9ae4-4d5c-a364-eb5d15338931,0,Computer Engineering,200,100.0,9.4,3.5,40.0,46.6,,85.7,0.0,stable,A,0
650bcb54-9ae4-4d5c-a364-eb5d15338931,1,Computer Engineering,200,74.0,7.8,3.71,32.6,32.9,85.7,62.4,-23.3,declining,B,0
7c86130d-baed-4404-bb57-44d0a005c403,0,Computer Science,200,55.2,16.9,3.1,27.1,35.1,,57.8,0.0,stable,C,0
7c86130d-baed-4404-bb57-44d0a005c403,1,Computer Science,200,89.4,12.2,3.73,31.0,38.8,57.8,71.9,14.1,improving,A,0
e5f67188-9f83-4da1-9c50-b2af09081572,0,Economics,400,86.0,16.0,2.76,35.3,53.0,,88.0,0.0,stable,A,0
e5f67188-9f83-4da1-9c50-b2af09081572,1,Economics,400,67.3,18.7,2.48,31.6,42.7,88.0,68.8,-19.2,declining,B,0
3551d209-421c-4272-91ec-e360069e58bf,0,Medicine,100,91.9,0.0,1.41,36.0,33.1,,67.2,0.0,stable,B,0
3551d209-421c-4272-91ec-e360069e58bf,1,Medicine,100,77.2,0.0,3.57,31.7,31.7,67.2,63.4,-3.8,stable,B,0
9473b5df-50d9-43a6-b038-f8a0041be9e5,0,Psychology,400,82.4,11.9,1.5,40.0,48.5,,84.6,0.0,stable,A,0
9473b5df-50d9-43a6-b038-f8a0041be9e5,1,Psychology,400,69.8,10.8,3.86,18.2,35.5,84.6,48.4,-36.3,declining,D,0
17d559a8-929a-4991-bf5c-56a597cfca14,0,Sociology,400,70.7,9.6,3.06,26.1,30.5,,58.5,0.0,stable,C,0
17d559a8-929a-4991-bf5c-56a597cfca14,1,Sociology,400,81.8,14.8,2.86,28.5,40.1,58.5,70.1,11.6,improving,A,0
ec01ccb8-6295-40fa-9fa4-aa5c1c7936bc,0,Computer Science,100,42.3,14.0,3.25,23.8,40.0,,56.1,0.0,stable,C,1
ec01ccb8-6295-40fa-9fa4-aa5c1c7936bc,1,Computer Science,100,68.4,20.9,3.01,27.1,46.2,56.1,74.4,18.3,improving,A,0
15266615-c3a5-4285-befb-8b4677712aed,0,Economics,400,84.9,10.9,3.34,40.0,49.5,,96.5,0.0,stable,A,0
15266615-c3a5-4285-befb-8b4677712aed,1,Economics,400,65.1,20.4,2.37,29.8,51.6,96.5,79.9,-16.6,declining,A,0
2dcc3e93-d4c6-4adb-8d3f-9166fc8b3bc4,0,Computer Science,100,76.3,16.6,2.43,38.6,27.8,,72.3,0.0,stable,A,0
2dcc3e93-d4c6-4adb-8d3f-9166fc8b3bc4,1,Computer Science,100,90.0,11.6,2.68,30.5,37.2,72.3,67.6,-4.7,stable,B,0
573d4d2e-00f1-4f76-8985-dafcf2c4b9f8,0,Economics,300,93.8,21.8,3.16,29.5,41.5,,70.5,0.0,stable,A,0
573d4d2e-00f1-4f76-8985-dafcf2c4b9f8,1,Economics,300,59.5,6.1,4.68,28.4,30.4,70.5,61.3,-9.2,declining,B,0
a06787c9-2f43-4395-9c39-1f5d6c0573af,0,Economics,300,57.3,6.5,2.36,34.7,31.8,,59.3,0.0,stable,C,0
a06787c9-2f43-4395-9c39-1f5d6c0573af,1,Economics,300,93.2,10.5,1.52,32.0,40.7,59.3,74.0,14.7,improving,A,0
a49bbf9d-b0cb-4dfe-a215-fffdf243011d,0,Computer Science,400,100.0,7.7,3.04,31.5,21.2,,55.3,0.0,stable,C,0
a49bbf9d-b0cb-4dfe-a215-fffdf243011d,1,Computer Science,400,81.9,13.4,3.34,28.0,31.2,55.3,59.3,3.9,stable,C,0
3d5c037c-c261-46ad-b156-a4b9ff7ae1f6,0,Political Science,200,92.4,20.0,3.64,33.6,49.3,,82.9,0.0,stable,A,0
3d5c037c-c261-46ad-b156-a4b9ff7ae1f6,1,Political Science,200,59.6,12.1,1.93,26.3,53.9,82.9,82.7,-0.3,stable,A,0
7d77c20d-e9c9-49c3-92fb-fa608f6e34fb,0,Computer Engineering,100,61.2,11.6,2.33,26.9,48.4,,77.3,0.0,stable,A,0
7d77c20d-e9c9-49c3-92fb-fa608f6e34fb,1,Computer Engineering,100,100.0,18.0,3.16,38.4,42.1,77.3,77.1,-0.1,stable,A,0
ec2c9277-f529-42ae-a6e8-fef9050fb10d,0,Economics,200,94.6,17.0,2.81,35.3,55.2,,93.0,0.0,stable,A,0
ec2c9277-f529-42ae-a6e8-fef9050fb10d,1,Economics,200,53.1,13.2,2.87,31.2,50.5,93.0,85.6,-7.4,declining,A,0
e48c32bc-ad6c-4117-8342-782e8683c36b,0,Mechanical Engineering,200,58.2,8.1,3.89,23.7,23.3,,48.6,0.0,stable,D,0
e48c32bc-ad6c-4117-8342-782e8683c36b,1,Mechanical Engineering,200,66.8,20.9,3.24,29.2,42.7,48.6,76.7,28.1,improving,A,0
d8cb601e-a54e-41c3-9ee6-2a448f876677,0,Psychology,300,80.4,10.0,2.36,30.7,27.1,,60.9,0.0,stable,B,0
d8cb601e-a54e-41c3-9ee6-2a448f876677,1,Psychology,300,47.9,11.3,3.49,26.3,32.9,60.9,61.1,0.3,stable,B,1
431c6cda-b700-4fe7-b3c8-348a72341743,0,Accounting,300,61.7,11.9,3.52,29.7,33.8,,67.0,0.0,stable,B,0
431c6cda-b700-4fe7-b3c8-348a72341743,1,Accounting,300,76.3,15.7,4.22,35.8,55.9,67.0,92.3,25.3,improving,A,0
781914b7-fbc4-41b7-98f6-d81fab21ecb3,0,Business Administration,400,86.9,13.1,2.03,33.9,41.0,,76.6,0.0,stable,A,0
781914b7-fbc4-41b7-98f6-d81fab21ecb3,1,Business Administration,400,73.1,8.2,3.53,23.0,52.5,76.6,74.8,-1.8,stable,A,0
3f55bcf0-1218-4666-8620-c0129dd9b01e,0,Computer Engineering,300,78.7,14.8,3.47,23.7,50.8,,75.4,0.0,stable,A,0
3f55bcf0-1218-4666-8620-c0129dd9b01e,1,Computer Engineering,300,65.5,8.3,2.73,21.6,53.6,75.4,79.6,4.3,stable,A,0
978a00b5-9365-48d7-a689-401e2b4c3713,0,Law,400,81.8,10.9,2.84,35.1,56.0,,89.5,0.0,stable,A,0
978a00b5-9365-48d7-a689-401e2b4c3713,1,Law,400,58.2,19.7,1.57,21.6,39.8,89.5,56.7,-32.8,declining,C,0
ed37c26a-e817-4059-9a3c-6e671d719368,0,Psychology,200,91.7,16.3,2.54,39.7,56.2,,95.6,0.0,stable,A,0
ed37c26a-e817-4059-9a3c-6e671d719368,1,Psychology,200,68.2,23.3,3.58,29.9,60.0,95.6,90.8,-4.8,stable,A,0
5b705a2c-d0a3-4bcb-bbf9-537c4a233bae,0,Biology,200,67.4,12.4,3.83,18.5,38.6,,61.3,0.0,stable,B,0
5b705a2c-d0a3-4bcb-bbf9-537c4a233bae,1,Biology,200,67.3,19.7,4.13,28.1,41.7,61.3,68.9,7.6,improving,B,0
990c00bf-a09e-48a0-b3e4-336e0f572b23,0,Business Administration,100,100.0,21.4,3.1,32.0,47.6,,80.3,0.0,stable,A,0
990c00bf-a09e-48a0-b3e4-336e0f572b23,1,Business Administration,100,56.3,12.4,4.06,17.3,50.2,80.3,71.6,-8.7,declining,A,0
a17d583d-c6ac-45e3-9ca1-7a074df3c11b,0,Sociology,100,66.6,20.5,2.45,30.5,41.4,,71.1,0.0,stable,A,0
a17d583d-c6ac-45e3-9ca1-7a074df3c11b,1,Sociology,100,65.7,15.5,3.68,27.8,29.8,71.1,58.9,-12.2,declining,C,0
287d3ac7-97dd-4890-802a-eca61394eb02,0,Computer Engineering,400,81.3,10.9,4.49,23.4,19.6,,40.9,0.0,stable,F,1
287d3ac7-97dd-4890-802a-eca61394eb02,1,Computer Engineering,400,85.7,6.7,2.22,36.9,38.9,40.9,76.9,36.0,improving,A,0
7fcaf43d-ebb8-40a6-81ce-0b74675624a4,0,Law,400,86.7,9.9,2.7,36.4,24.0,,54.0,0.0,stable,C,0
7fcaf43d-ebb8-40a6-81ce-0b74675624a4,1,Law,400,68.5,16.7,3.2,33.0,23.1,54.0,57.1,3.1,stable,C,0
1837b2eb-f992-4d3f-af94-1886098b7624,0,Economics,400,84.8,5.2,3.69,31.4,60.0,,84.9,0.0,stable,A,0
1837b2eb-f992-4d3f-af94-1886098b7624,1,Economics,400,95.5,10.0,1.71,31.5,38.4,84.9,72.9,-11.9,declining,A,0
64e6aa79-5ade-41ac-9947-06f449d8bdb4,0,Computer Science,100,100.0,19.1,2.23,40.0,47.0,,85.1,0.0,stable,A,0
64e6aa79-5ade-41ac-9947-06f449d8bdb4,1,Computer Science,100,71.8,8.5,3.03,25.7,26.8,85.1,54.0,-31.1,declining,C,0
024537f6-13a0-4f7f-95b5-ebc6f2480ed7,0,Biology,200,84.4,11.1,4.09,30.6,38.1,,70.6,0.0,stable,A,0
024537f6-13a0-4f7f-95b5-ebc6f2480ed7,1,Biology,200,73.0,12.4,0.98,29.7,17.6,70.6,43.6,-27.0,declining,F,1
0c273899-734a-48f4-a684-a869a7837d14,0,Computer Engineering,400,55.0,6.8,2.56,23.6,41.6,,65.8,0.0,stable,B,0
0c273899-734a-48f4-a684-a869a7837d14,1,Computer Engineering,400,46.5,12.4,3.25,22.7,39.8,65.8,63.0,-2.8,stable,B,1
38f53deb-8900-40d1-a115-14b1e62a11d5,0,Accounting,400,86.5,4.1,2.8,39.8,47.7,,90.1,0.0,stable,A,0
38f53deb-8900-40d1-a115-14b1e62a11d5,1,Accounting,400,83.1,20.3,4.53,31.0,38.9,90.1,69.0,-21.1,declining,B,0
51a214b9-680b-4261-8665-debef27643cb,0,Sociology,300,100.0,4.2,2.62,27.9,34.5,,58.8,0.0,stable,C,0
51a214b9-680b-4261-8665-debef27643cb,1,Sociology,300,73.4,2.2,3.49,35.8,29.8,58.8,65.1,6.3,improving,B,0
79c76055-eed3-4d7e-9e31-68c79535a65b,0,Psychology,100,72.5,12.9,2.97,33.4,52.5,,83.4,0.0,stable,A,0
79c76055-eed3-4d7e-9e31-68c79535a65b,1,Psychology,100,70.4,16.5,1.86,19.2,42.8,83.4,63.5,-19.9,declining,B,0
f51fc5d9-c20f-4851-830e-0615b6615770,0,Biochemistry,100,64.2,9.1,2.39,23.5,43.2,,63.2,0.0,stable,B,0
f51fc5d9-c20f-4851-830e-0615b6615770,1,Biochemistry,100,71.0,7.5,1.84,33.6,28.8,63.2,62.9,-0.2,stable,B,0
a33046ff-f161-4262-9d98-3fd12e3fe2a4,0,Mechanical Engineering,200,52.4,8.3,3.6,38.4,18.4,,56.2,0.0,stable,C,0
